Date,Branch,Product,Category,Quantity,Unit_Price,Total_Sales,Salesperson
2025-05-18,Mansoura,Soap,Detergents,2,52.46,104.92,Leah
2025-03-09,Cairo,Pasta,Food,8,140.82,1126.56,Alexander
2025-03-30,Tanta,Shampoo,Detergents,4,84.06,336.24,Aaron
2025-04-17,Cairo,Plates,Household,3,51.35,154.05,Lauren
2025-06-15,Alexandria,Rice,Food,9,77.52,697.68,Elizabeth
2025-06-08,Mansoura,Rice,Food,8,90.98,727.84,Tracy
2025-05-07,Mansoura,Water,Beverages,5,84.54,422.70000000000005,Sharon
2025-06-28,Mansoura,Shampoo,Detergents,2,62.5,125.0,Mark
2025-06-13,Alexandria,Rice,Food,5,25.31,126.55,Joshua
2025-05-21,Tanta,Cheese,Food,2,136.01,272.02,Kayla
2025-04-06,Mansoura,Juice,Beverages,7,120.37,842.59,Penny
2024-12-31,Tanta,Rice,Food,6,100.89,605.34,Alan
2025-01-14,Cairo,Towels,Household,9,81.9,737.1,Christopher
2025-04-30,Cairo,Tea,Beverages,6,122.08,732.48,Jennifer
2025-01-01,Cairo,Beef,Food,1,77.88,77.88,Vincent
2025-02-12,Alexandria,Rice,Food,3,145.21,435.63,Adriana
2025-03-21,Cairo,Coffee,Beverages,1,15.73,15.73,Richard
2025-05-03,Alexandria,Plates,Household,8,52.16,417.28,Timothy
2025-06-24,Cairo,Knives,Household,6,116.58,699.48,Tanya
2024-12-29,Cairo,Cups,Household,3,97.49,292.46999999999997,Wesley
2025-04-12,Cairo,Bleach,Detergents,3,132.16,396.48,Susan
2025-05-23,Tanta,Cups,Household,8,74.27,594.16,James
2025-04-03,Alexandria,Knives,Household,5,107.28,536.4,Matthew
2025-01-12,Mansoura,Bleach,Detergents,3,90.84,272.52,Steven
2025-03-03,Cairo,Bleach,Detergents,6,117.98,707.88,Collin
2025-04-28,Cairo,Soap,Detergents,3,25.96,77.88,Ronald
2025-03-03,Mansoura,Soap,Detergents,6,94.51,567.0600000000001,Megan
2025-01-01,Cairo,Water,Beverages,2,48.67,97.34,Tristan
2025-06-05,Mansoura,Water,Beverages,3,112.34,337.02,Marvin
2025-01-10,Cairo,Shampoo,Detergents,1,138.63,138.63,Michael
2025-02-10,Alexandria,Cheese,Food,3,28.76,86.28,Janet
2025-01-10,Tanta,Tea,Beverages,5,22.38,111.89999999999999,Laura
2025-05-01,Mansoura,Towels,Household,8,123.04,984.32,Jackson
2025-05-31,Cairo,Cheese,Food,5,110.56,552.8,Brittany
2025-05-16,Alexandria,Juice,Beverages,6,34.23,205.38,Jody
2025-05-29,Tanta,Coffee,Beverages,4,149.24,596.96,Omar
2025-03-06,Tanta,Beef,Food,3,115.24,345.71999999999997,Wesley
2025-02-03,Tanta,Bleach,Detergents,1,48.98,48.98,Connie
2025-04-02,Cairo,Cups,Household,6,55.18,331.08,Andrea
2025-03-01,Cairo,Beef,Food,7,23.31,163.17,Andrew
2025-02-21,Mansoura,Cheese,Food,6,67.48,404.88,Kathleen
2025-02-15,Mansoura,Towels,Household,9,136.79,1231.11,Dave
2025-04-16,Tanta,Tea,Beverages,2,28.06,56.12,Katherine
2025-02-11,Tanta,Pasta,Food,1,61.97,61.97,Tina
2025-04-06,Cairo,Knives,Household,9,80.02,720.18,Jessica
2025-03-29,Alexandria,Plates,Household,5,97.76,488.8,Heather
2025-03-06,Alexandria,Tea,Beverages,3,57.88,173.64000000000001,Jessica
2025-02-12,Mansoura,Juice,Beverages,7,99.57,696.99,Catherine
2025-06-24,Mansoura,Cheese,Food,3,71.58,214.74,Jamie
2025-04-16,Mansoura,Plates,Household,1,70.92,70.92,Tina
2025-04-29,Alexandria,Tea,Beverages,8,85.43,683.44,Janet
2025-03-05,Cairo,Plates,Household,8,36.2,289.6,Harold
2025-05-26,Alexandria,Plates,Household,7,61.19,428.33,Kyle
2025-03-18,Cairo,Tissue,Detergents,6,29.75,178.5,David
2025-06-03,Mansoura,Tissue,Detergents,7,11.79,82.53,Jason
2025-01-31,Cairo,Knives,Household,7,48.17,337.19,Ashley
2025-06-10,Alexandria,Soda,Beverages,8,69.2,553.6,Michael
2025-02-25,Tanta,Cheese,Food,3,64.98,194.94,Andrea
2025-04-23,Mansoura,Pasta,Food,2,37.37,74.74,Donald
2025-03-04,Cairo,Knives,Household,9,42.81,385.29,Karen
2025-04-24,Tanta,Tissue,Detergents,5,89.44,447.2,David
2025-01-30,Mansoura,Soda,Beverages,1,42.92,42.92,Edward
2025-04-19,Alexandria,Pasta,Food,1,133.32,133.32,David
2025-01-05,Tanta,Tissue,Detergents,9,135.85,1222.6499999999999,Hannah
2024-12-29,Tanta,Water,Beverages,4,88.29,353.16,Charles
2025-02-22,Alexandria,Knives,Household,2,103.42,206.84,Stacey
2025-05-07,Alexandria,Rice,Food,6,42.89,257.34000000000003,Cameron
2025-05-28,Cairo,Plates,Household,9,105.56,950.04,Elizabeth
2025-03-28,Tanta,Cups,Household,5,148.31,741.55,Cindy
2025-02-20,Alexandria,Towels,Household,8,101.56,812.48,Robert
2025-01-25,Cairo,Beef,Food,8,117.01,936.08,Jeanette
2025-06-09,Tanta,Tea,Beverages,2,10.29,20.58,William
2025-06-11,Alexandria,Coffee,Beverages,6,21.55,129.3,Robert
2025-02-25,Mansoura,Cups,Household,8,57.88,463.04,Ronnie
2025-02-17,Alexandria,Pasta,Food,7,80.39,562.73,Valerie
2025-01-26,Mansoura,Shampoo,Detergents,7,51.76,362.32,Thomas
2025-06-18,Alexandria,Cheese,Food,4,142.25,569.0,David
2025-03-18,Alexandria,Soap,Detergents,3,111.61,334.83,Martha
2025-04-15,Alexandria,Knives,Household,3,25.04,75.12,Michelle
2025-06-11,Tanta,Water,Beverages,8,134.71,1077.68,Joseph
2025-02-01,Mansoura,Cups,Household,7,75.53,528.71,Rachel
2025-01-31,Cairo,Juice,Beverages,1,61.61,61.61,Timothy
2025-02-11,Mansoura,Chicken,Food,2,59.41,118.82,Theresa
2025-04-06,Tanta,Pasta,Food,9,93.37,840.33,Timothy
2025-01-20,Mansoura,Towels,Household,1,125.85,125.85,Linda
2025-01-27,Alexandria,Beef,Food,4,55.38,221.52,Jason
2025-03-17,Mansoura,Shampoo,Detergents,5,80.44,402.2,Julie
2025-03-19,Cairo,Knives,Household,6,63.7,382.20000000000005,Lisa
2025-05-18,Tanta,Soda,Beverages,2,81.46,162.92,Emily
2025-05-02,Tanta,Shampoo,Detergents,4,84.24,336.96,Leonard
2025-03-29,Tanta,Tea,Beverages,5,135.9,679.5,James
2025-01-04,Alexandria,Chicken,Food,3,59.7,179.10000000000002,Daniel
2025-04-22,Alexandria,Knives,Household,5,29.44,147.20000000000002,Jodi
2025-03-17,Cairo,Chicken,Food,6,84.79,508.74,Brian
2025-05-26,Tanta,Knives,Household,1,121.05,121.05,Amber
2025-05-04,Alexandria,Tea,Beverages,3,126.19,378.57,Melanie
2025-03-09,Cairo,Cups,Household,4,116.97,467.88,Kevin
2025-01-30,Cairo,Pasta,Food,4,99.7,398.8,James
2025-05-31,Cairo,Rice,Food,3,143.49,430.47,Brandon
2025-05-07,Cairo,Knives,Household,8,52.33,418.64,Kyle
2025-05-05,Cairo,Plates,Household,6,17.37,104.22,Megan
2025-04-05,Tanta,Knives,Household,5,87.05,435.25,Michael
2025-06-23,Tanta,Cups,Household,7,54.15,379.05,Michael
2025-03-03,Alexandria,Towels,Household,4,115.15,460.6,Mark
2025-02-07,Cairo,Water,Beverages,9,29.18,262.62,Cassandra
2025-05-09,Mansoura,Coffee,Beverages,1,14.89,14.89,Hunter
2025-01-02,Alexandria,Soda,Beverages,6,53.96,323.76,Brandy
2025-05-04,Cairo,Tea,Beverages,6,19.98,119.88,Melissa
2025-06-01,Alexandria,Bleach,Detergents,2,94.77,189.54,Christian
2025-03-25,Alexandria,Shampoo,Detergents,8,82.35,658.8,Roger
2025-02-12,Alexandria,Rice,Food,3,140.4,421.20000000000005,Tammy
2025-05-17,Mansoura,Plates,Household,4,128.18,512.72,Renee
2025-06-01,Alexandria,Tea,Beverages,1,22.18,22.18,Jenny
2025-05-07,Mansoura,Soap,Detergents,7,120.29,842.0300000000001,George
2025-06-11,Alexandria,Knives,Household,5,147.44,737.2,James
2025-05-10,Alexandria,Tea,Beverages,4,145.98,583.92,Ashley
2025-05-22,Cairo,Water,Beverages,5,92.69,463.45,Anthony
2025-02-27,Cairo,Plates,Household,7,95.04,665.2800000000001,Lisa
2025-01-28,Mansoura,Shampoo,Detergents,8,115.25,922.0,Jennifer
2025-03-23,Tanta,Water,Beverages,4,90.34,361.36,Leslie
2025-06-18,Mansoura,Beef,Food,1,121.04,121.04,Courtney
2025-01-04,Alexandria,Soap,Detergents,3,81.42,244.26,Jason
2025-01-28,Tanta,Water,Beverages,3,40.24,120.72,Tracy
2025-01-08,Tanta,Soda,Beverages,7,47.58,333.06,Carlos
2025-02-03,Mansoura,Cups,Household,2,142.88,285.76,Felicia
2025-05-06,Alexandria,Cups,Household,3,10.92,32.76,Steven
2025-03-23,Alexandria,Coffee,Beverages,8,95.7,765.6,Nicholas
2025-01-20,Cairo,Towels,Household,2,10.42,20.84,Travis
2025-05-06,Mansoura,Pasta,Food,4,122.49,489.96,James
2025-02-18,Tanta,Water,Beverages,2,74.47,148.94,Leroy
2025-06-01,Tanta,Pasta,Food,7,123.6,865.1999999999999,Mary
2025-03-20,Mansoura,Tea,Beverages,8,95.64,765.12,Debbie
2025-01-20,Cairo,Soap,Detergents,9,13.52,121.67999999999999,Greg
2025-03-27,Cairo,Cheese,Food,1,108.46,108.46,Bonnie
2025-03-14,Mansoura,Coffee,Beverages,3,88.02,264.06,Juan
2025-06-04,Alexandria,Soap,Detergents,7,58.46,409.22,Kim
2025-01-16,Cairo,Cups,Household,7,47.56,332.92,Ellen
2025-04-03,Tanta,Plates,Household,3,132.78,398.34000000000003,Eric
2025-05-29,Mansoura,Knives,Household,4,103.85,415.4,Danielle
2025-03-14,Alexandria,Bleach,Detergents,5,107.12,535.6,Jeremy
2025-01-24,Cairo,Beef,Food,7,96.65,676.5500000000001,Logan
2025-03-17,Tanta,Beef,Food,1,121.64,121.64,Alexander
2025-06-28,Mansoura,Knives,Household,2,49.24,98.48,Benjamin
2025-06-14,Alexandria,Tissue,Detergents,2,44.66,89.32,Melissa
2025-01-12,Cairo,Chicken,Food,9,28.0,252.0,Christina
2025-05-02,Mansoura,Coffee,Beverages,3,136.35,409.04999999999995,Sabrina
2025-04-02,Tanta,Water,Beverages,2,65.57,131.14,Bradley
2025-02-04,Tanta,Plates,Household,5,47.22,236.1,William
2025-05-01,Cairo,Soap,Detergents,5,79.68,398.40000000000003,Patricia
2024-12-31,Cairo,Cups,Household,7,103.03,721.21,Kathy
2025-03-25,Cairo,Tissue,Detergents,6,25.85,155.10000000000002,Brett
2025-04-03,Cairo,Soap,Detergents,6,111.85,671.0999999999999,Justin
2025-04-08,Mansoura,Plates,Household,7,107.58,753.06,Kim
2025-03-06,Tanta,Tea,Beverages,2,32.03,64.06,Angela
2025-01-20,Tanta,Towels,Household,4,73.85,295.4,Toni
2025-01-18,Tanta,Beef,Food,3,27.07,81.21000000000001,Lori
2025-01-16,Tanta,Juice,Beverages,6,116.15,696.9000000000001,Christopher
2025-06-17,Cairo,Rice,Food,7,87.44,612.0799999999999,Matthew
2025-01-03,Mansoura,Plates,Household,3,54.6,163.8,Tammy
2025-01-20,Tanta,Cheese,Food,9,145.49,1309.41,Jessica
2025-01-16,Tanta,Tissue,Detergents,6,58.18,349.08,Matthew
2025-06-19,Mansoura,Chicken,Food,3,78.43,235.29000000000002,Paul
2025-06-10,Tanta,Water,Beverages,1,131.26,131.26,William
2025-06-07,Mansoura,Cheese,Food,2,27.82,55.64,Logan
2025-04-16,Mansoura,Chicken,Food,3,56.61,169.82999999999998,Lauren
2025-02-20,Tanta,Tissue,Detergents,2,141.45,282.9,Douglas
2025-02-19,Cairo,Shampoo,Detergents,9,84.81,763.29,Kelly
2025-01-07,Tanta,Bleach,Detergents,8,97.49,779.92,Anna
2025-03-13,Alexandria,Bleach,Detergents,1,87.42,87.42,Tiffany
2025-01-20,Tanta,Soap,Detergents,4,114.42,457.68,Lisa
2025-03-16,Mansoura,Tissue,Detergents,3,115.87,347.61,Alisha
2025-06-21,Alexandria,Tea,Beverages,6,138.96,833.76,Amber
2025-03-15,Tanta,Tissue,Detergents,1,109.52,109.52,Tonya
2025-05-28,Alexandria,Beef,Food,3,52.89,158.67000000000002,Joshua
2025-03-09,Mansoura,Juice,Beverages,5,129.01,645.05,Gary
2025-05-22,Tanta,Cheese,Food,9,80.92,728.28,Robert
2025-06-26,Cairo,Chicken,Food,9,128.45,1156.05,Thomas
2025-01-24,Tanta,Plates,Household,7,113.08,791.56,Casey
2025-06-27,Cairo,Cups,Household,7,144.66,1012.62,Adrienne
2025-05-07,Tanta,Shampoo,Detergents,9,26.84,241.56,Patricia
2025-03-27,Tanta,Coffee,Beverages,7,28.73,201.11,Sean
2025-01-27,Mansoura,Plates,Household,4,113.58,454.32,Wesley
2025-05-04,Alexandria,Bleach,Detergents,5,61.83,309.15,Sean
2025-04-03,Mansoura,Shampoo,Detergents,7,47.72,334.03999999999996,Amy
2025-06-09,Tanta,Cups,Household,5,51.47,257.35,Laurie
2025-02-24,Tanta,Towels,Household,2,50.1,100.2,Tanya
2025-03-12,Cairo,Bleach,Detergents,3,67.73,203.19,Matthew
2025-05-24,Tanta,Cups,Household,8,144.82,1158.56,Thomas
2024-12-30,Mansoura,Cups,Household,3,128.68,386.04,Eric
2025-06-04,Tanta,Beef,Food,8,64.46,515.68,Morgan
2025-04-12,Alexandria,Soap,Detergents,6,101.7,610.2,Susan
2025-06-18,Tanta,Juice,Beverages,5,54.21,271.05,Deborah
2025-03-15,Cairo,Cups,Household,8,54.95,439.6,Anna
2025-01-28,Mansoura,Towels,Household,3,115.83,347.49,Paul
2025-02-04,Mansoura,Chicken,Food,1,144.96,144.96,Sara
2025-05-26,Cairo,Tissue,Detergents,9,60.67,546.03,Michael
2025-06-09,Tanta,Rice,Food,9,127.78,1150.02,James
2025-05-31,Tanta,Cups,Household,9,92.73,834.57,Jenny
2025-06-17,Alexandria,Juice,Beverages,5,143.55,717.75,Kevin
2025-02-27,Cairo,Water,Beverages,7,23.78,166.46,Paula
2025-04-05,Tanta,Tea,Beverages,9,18.58,167.21999999999997,Lauren
2025-01-03,Mansoura,Tissue,Detergents,6,106.69,640.14,Terri
2025-05-28,Alexandria,Knives,Household,2,19.47,38.94,Michael
2025-06-13,Tanta,Rice,Food,9,149.92,1349.28,John
2025-04-29,Mansoura,Tissue,Detergents,8,101.13,809.04,Mary
2025-05-03,Cairo,Plates,Household,1,125.77,125.77,Kim
2024-12-28,Alexandria,Knives,Household,6,59.64,357.84000000000003,Danny
2025-01-28,Tanta,Knives,Household,5,123.37,616.85,Andrea
2025-06-13,Cairo,Beef,Food,1,132.91,132.91,Edward
2025-04-20,Cairo,Coffee,Beverages,5,19.52,97.6,David
2025-02-04,Tanta,Plates,Household,7,13.19,92.33,Robyn
2025-03-19,Mansoura,Soap,Detergents,3,135.82,407.46,Megan
2025-05-06,Tanta,Soda,Beverages,1,38.47,38.47,Samuel
2025-06-03,Cairo,Cups,Household,3,69.94,209.82,Dalton
2025-02-18,Mansoura,Chicken,Food,8,11.13,89.04,Amanda
2025-05-24,Mansoura,Shampoo,Detergents,3,58.81,176.43,Joseph
2025-06-16,Alexandria,Plates,Household,8,106.06,848.48,Noah
2025-04-22,Mansoura,Soap,Detergents,1,116.77,116.77,Amanda
2025-06-04,Mansoura,Beef,Food,7,65.99,461.92999999999995,Alex
2025-01-23,Mansoura,Towels,Household,5,139.2,696.0,Jeffrey
2025-04-08,Mansoura,Pasta,Food,6,108.71,652.26,Dylan
2025-02-27,Tanta,Plates,Household,8,78.77,630.16,Anna
2025-05-23,Alexandria,Tissue,Detergents,2,141.54,283.08,James
2025-01-28,Alexandria,Coffee,Beverages,6,23.03,138.18,Stacy
2025-02-12,Cairo,Tissue,Detergents,8,63.81,510.48,Jose
2025-01-06,Tanta,Towels,Household,8,74.95,599.6,Gregory
2025-05-31,Mansoura,Pasta,Food,9,114.19,1027.71,Jennifer
2025-01-30,Cairo,Chicken,Food,1,112.93,112.93,Meredith
2025-04-18,Cairo,Cups,Household,5,143.28,716.4,April
2025-04-20,Cairo,Chicken,Food,5,32.22,161.1,Jessica
2025-01-16,Mansoura,Shampoo,Detergents,2,88.69,177.38,Valerie
2025-06-14,Cairo,Cheese,Food,6,132.62,795.72,Samantha
2025-03-23,Alexandria,Tissue,Detergents,5,61.72,308.6,Kimberly
2025-04-21,Cairo,Cheese,Food,6,140.58,843.48,Hannah
2025-03-12,Mansoura,Bleach,Detergents,4,34.39,137.56,Alexis
2025-05-16,Cairo,Bleach,Detergents,5,59.72,298.6,Jessica
2025-03-17,Cairo,Plates,Household,2,123.87,247.74,Richard
2025-03-15,Tanta,Chicken,Food,1,132.93,132.93,Frank
2025-01-07,Cairo,Pasta,Food,2,126.79,253.58,Darlene
2025-03-12,Alexandria,Pasta,Food,5,18.87,94.35000000000001,Kelsey
2025-05-09,Cairo,Water,Beverages,2,14.87,29.74,Robert
2025-06-17,Alexandria,Soap,Detergents,4,150.0,600.0,Carl
2025-02-23,Tanta,Plates,Household,7,77.03,539.21,Jill
2025-01-25,Cairo,Tissue,Detergents,6,95.84,575.04,Kelly
2025-03-09,Tanta,Pasta,Food,3,111.7,335.1,David
2025-05-06,Tanta,Soap,Detergents,5,85.0,425.0,Thomas
2025-06-20,Alexandria,Cups,Household,7,116.48,815.36,Robert
2025-02-08,Tanta,Beef,Food,5,136.11,680.5500000000001,Michelle
2025-01-30,Mansoura,Cups,Household,1,63.41,63.41,Charles
2025-05-13,Alexandria,Pasta,Food,9,122.75,1104.75,Shawn
2025-05-03,Cairo,Pasta,Food,2,101.39,202.78,Melissa
2025-06-22,Alexandria,Bleach,Detergents,1,72.31,72.31,Jennifer
2025-03-23,Mansoura,Knives,Household,4,25.97,103.88,Patrick
2025-01-18,Tanta,Cheese,Food,3,42.66,127.97999999999999,Ricardo
2025-04-02,Cairo,Chicken,Food,3,70.63,211.89,Kimberly
2025-06-18,Cairo,Tea,Beverages,5,109.35,546.75,Anthony
2025-01-11,Cairo,Towels,Household,4,97.49,389.96,Jessica
2025-01-14,Alexandria,Shampoo,Detergents,2,97.09,194.18,David
2025-02-03,Tanta,Tissue,Detergents,7,147.67,1033.6899999999998,Lauren
2025-03-17,Cairo,Shampoo,Detergents,2,96.48,192.96,Adam
2025-05-08,Mansoura,Cups,Household,5,110.45,552.25,Jessica
2025-02-09,Alexandria,Rice,Food,8,141.46,1131.68,Joseph
2025-01-09,Tanta,Tissue,Detergents,8,41.43,331.44,Abigail
2025-02-23,Mansoura,Coffee,Beverages,6,118.47,710.8199999999999,John
2025-05-26,Alexandria,Tissue,Detergents,5,10.07,50.35,Jessica
2025-06-18,Tanta,Knives,Household,7,142.2,995.3999999999999,David
2025-03-04,Mansoura,Soda,Beverages,4,48.91,195.64,Samuel
2024-12-30,Tanta,Plates,Household,3,121.82,365.46,Cody
2025-02-23,Mansoura,Cheese,Food,7,77.89,545.23,Anita
2025-01-25,Mansoura,Plates,Household,3,14.87,44.61,Scott
2025-05-27,Mansoura,Tissue,Detergents,8,82.14,657.12,Megan
2025-04-18,Cairo,Water,Beverages,9,54.95,494.55,Rebecca
2025-05-03,Mansoura,Bleach,Detergents,4,10.43,41.72,David
2025-02-28,Mansoura,Soap,Detergents,8,130.68,1045.44,Jeffrey
2024-12-31,Alexandria,Shampoo,Detergents,2,63.49,126.98,James
2025-05-04,Mansoura,Chicken,Food,1,115.6,115.6,Jeffrey
2025-04-22,Mansoura,Tissue,Detergents,7,99.95,699.65,Ryan
2025-04-05,Alexandria,Soap,Detergents,9,109.94,989.46,Amanda
2025-02-07,Cairo,Shampoo,Detergents,6,55.3,331.79999999999995,Kimberly
2025-05-03,Alexandria,Cheese,Food,4,113.7,454.8,Joann
2025-03-22,Tanta,Water,Beverages,8,54.87,438.96,Ashley
2025-04-16,Tanta,Knives,Household,3,38.03,114.09,Dorothy
2025-05-30,Cairo,Bleach,Detergents,1,130.17,130.17,Thomas
2025-06-26,Cairo,Water,Beverages,3,52.3,156.89999999999998,Sara
2025-01-16,Cairo,Rice,Food,8,108.16,865.28,Beverly
2025-04-08,Cairo,Plates,Household,9,87.14,784.26,Julie
2025-05-11,Cairo,Soda,Beverages,6,121.67,730.02,Amanda
2025-04-22,Mansoura,Coffee,Beverages,1,45.35,45.35,Glenn
2025-03-02,Tanta,Towels,Household,9,66.04,594.36,Kathleen
2024-12-28,Alexandria,Chicken,Food,8,62.0,496.0,Clifford
2025-06-25,Cairo,Bleach,Detergents,7,143.58,1005.0600000000001,Derek
2025-05-26,Mansoura,Cheese,Food,6,19.22,115.32,Gregory
2025-03-27,Mansoura,Pasta,Food,3,106.67,320.01,Angela
2025-03-21,Tanta,Towels,Household,8,63.87,510.96,Amy
2025-05-04,Mansoura,Soap,Detergents,6,131.54,789.24,Alexandria
2025-04-10,Cairo,Bleach,Detergents,2,88.36,176.72,Heather
2025-05-06,Alexandria,Cheese,Food,9,120.65,1085.8500000000001,Melinda
2025-04-04,Cairo,Pasta,Food,9,134.47,1210.23,Tammy
2025-05-10,Alexandria,Soda,Beverages,3,30.95,92.85,Billy
2025-04-03,Tanta,Bleach,Detergents,3,130.66,391.98,Jennifer
2025-06-27,Cairo,Cups,Household,9,19.03,171.27,Jonathan
2025-01-04,Cairo,Plates,Household,5,46.12,230.6,William
2025-02-16,Alexandria,Bleach,Detergents,4,99.38,397.52,Melissa
2025-03-20,Mansoura,Soda,Beverages,4,144.58,578.32,Christine
2025-01-06,Tanta,Knives,Household,9,110.23,992.07,Andrew
2025-05-12,Alexandria,Shampoo,Detergents,6,30.89,185.34,Tammy
2025-05-01,Mansoura,Shampoo,Detergents,3,99.85,299.54999999999995,James
2025-02-19,Tanta,Plates,Household,7,21.94,153.58,Theresa
2025-02-19,Mansoura,Tea,Beverages,6,92.05,552.3,Ricky
2025-04-25,Mansoura,Plates,Household,1,82.5,82.5,Brian
2025-03-26,Alexandria,Pasta,Food,4,56.33,225.32,Logan
2025-02-20,Tanta,Bleach,Detergents,2,25.83,51.66,Robert
2025-04-18,Cairo,Chicken,Food,3,63.7,191.10000000000002,Yvonne
2025-01-27,Mansoura,Knives,Household,5,114.75,573.75,Mary
2024-12-28,Tanta,Coffee,Beverages,6,135.97,815.8199999999999,James
2025-02-23,Alexandria,Tissue,Detergents,5,130.7,653.5,James
2025-06-28,Tanta,Towels,Household,9,37.76,339.84,Jessica
2025-05-16,Tanta,Plates,Household,2,48.01,96.02,Elizabeth
2025-06-20,Cairo,Knives,Household,6,117.15,702.9000000000001,George
2025-01-29,Tanta,Tissue,Detergents,1,37.16,37.16,Steven
2025-03-10,Mansoura,Cups,Household,3,121.13,363.39,Lisa
2025-01-05,Mansoura,Soda,Beverages,7,147.39,1031.73,Alexander
2025-06-10,Cairo,Cheese,Food,9,97.93,881.3700000000001,Justin
2025-02-06,Tanta,Soda,Beverages,7,30.79,215.53,Andrew
2025-04-01,Mansoura,Bleach,Detergents,2,117.0,234.0,Sara
2025-06-10,Tanta,Coffee,Beverages,7,70.48,493.36,David
2025-06-27,Mansoura,Juice,Beverages,9,11.49,103.41,Rhonda
2025-04-13,Alexandria,Pasta,Food,2,86.82,173.64,Diane
2025-04-09,Tanta,Pasta,Food,5,75.76,378.8,Latoya
2025-03-14,Mansoura,Towels,Household,4,110.85,443.4,Leonard
2025-02-28,Mansoura,Cups,Household,1,68.51,68.51,Daniel
2025-03-27,Mansoura,Pasta,Food,3,28.71,86.13,Susan
2025-04-16,Mansoura,Tissue,Detergents,2,74.94,149.88,Jack
2025-03-19,Mansoura,Water,Beverages,6,49.34,296.04,Lisa
2025-01-28,Cairo,Plates,Household,3,62.01,186.03,Donna
2025-01-13,Cairo,Tissue,Detergents,8,49.26,394.08,Sarah
2025-05-01,Mansoura,Soap,Detergents,4,47.05,188.2,Laura
2025-03-13,Tanta,Shampoo,Detergents,7,93.21,652.4699999999999,Lisa
2025-01-05,Tanta,Water,Beverages,5,98.99,494.95,Jessica
2025-01-29,Alexandria,Tea,Beverages,3,66.64,199.92000000000002,Brandon
2025-04-17,Tanta,Shampoo,Detergents,3,111.28,333.84000000000003,Nicole
2024-12-30,Cairo,Tea,Beverages,5,123.81,619.05,Tyler
2025-06-15,Tanta,Soda,Beverages,4,28.05,112.2,Shirley
2025-03-28,Mansoura,Coffee,Beverages,1,108.7,108.7,Robert
2025-02-03,Alexandria,Pasta,Food,1,138.01,138.01,David
2025-03-29,Mansoura,Cheese,Food,3,97.73,293.19,Bryan
2025-02-02,Tanta,Bleach,Detergents,9,99.88,898.92,Stephanie
2025-05-30,Alexandria,Plates,Household,4,46.66,186.64,William
2025-06-27,Cairo,Soda,Beverages,9,17.75,159.75,Michael
2025-04-02,Tanta,Beef,Food,2,63.11,126.22,David
2025-01-08,Mansoura,Coffee,Beverages,9,112.18,1009.6200000000001,Brandon
2025-03-27,Alexandria,Coffee,Beverages,2,109.41,218.82,Rick
2025-06-11,Tanta,Tissue,Detergents,3,87.95,263.85,Tanya
2025-05-05,Cairo,Beef,Food,2,97.05,194.1,Tammy
2025-05-14,Cairo,Towels,Household,2,122.83,245.66,Laura
2025-06-07,Tanta,Coffee,Beverages,5,62.76,313.8,Andrew
2025-01-22,Alexandria,Plates,Household,1,67.18,67.18,Leslie
2025-04-25,Mansoura,Beef,Food,2,110.32,220.64,Arthur
2025-02-01,Mansoura,Soap,Detergents,3,19.63,58.89,Lindsay
2025-04-14,Cairo,Rice,Food,2,90.22,180.44,Carlos
2025-03-21,Mansoura,Juice,Beverages,3,79.98,239.94,Justin
2025-01-22,Mansoura,Water,Beverages,3,121.02,363.06,Ruben
2025-06-03,Alexandria,Bleach,Detergents,1,149.8,149.8,Timothy
2025-05-10,Alexandria,Coffee,Beverages,8,30.03,240.24,John
2025-04-30,Cairo,Soap,Detergents,1,61.07,61.07,Theresa
2025-05-08,Cairo,Tea,Beverages,2,125.45,250.9,Jason
2025-02-27,Alexandria,Shampoo,Detergents,5,118.13,590.65,Julie
2025-04-07,Tanta,Water,Beverages,6,87.43,524.58,Lisa
2025-01-18,Alexandria,Shampoo,Detergents,2,20.45,40.9,Kaitlin
2025-03-26,Tanta,Chicken,Food,7,127.47,892.29,Timothy
2025-01-18,Alexandria,Soda,Beverages,5,19.86,99.3,Amanda
2025-02-15,Tanta,Cups,Household,9,69.6,626.4,Michelle
2025-02-24,Alexandria,Towels,Household,5,128.87,644.35,Cynthia
2025-01-10,Tanta,Cheese,Food,6,87.6,525.5999999999999,Sylvia
2025-01-20,Alexandria,Tea,Beverages,6,47.13,282.78000000000003,Victor
2025-04-02,Mansoura,Coffee,Beverages,9,82.96,746.64,Dylan
2025-03-07,Tanta,Soap,Detergents,9,71.11,639.99,Daniel
